id,datetime,name,quantity,price
69953,2017-06-02 18:20:00,Chicken Balti,1,9.95
69954,2017-06-02 17:54:00,Butter Chicken,1,9.95
69955,2017-06-01 19:39:00,Chicken Balti,1,9.95
69956,2017-06-01 18:17:00,Lamb Balti,1,9.95
69957,2017-05-31 22:11:00,Lamb Shashlick,1,9.95
69958,2017-05-31 22:11:00,Paneer Shaslick,1,9.95
69959,2017-05-31 20:23:00,Chicken Balti,1,9.95
69960,2017-05-31 19:07:00,Lamb Biryani,1,9.95
69961,2017-05-29 19:20:00,Butter Chicken,1,9.95
69962,2017-05-29 19:08:00,Vegetable Balti,1,9.95
69963,2017-05-28 19:44:00,Chicken Mysore,1,9.95
69964,2017-05-28 19:44:00,Chicken Hari Mirch,1,9.95
69965,2017-05-28 18:38:00,Lamb Tikka Sizzler,1,9.95
69966,2017-05-27 20:41:00,Butter Chicken,1,9.95
69967,2017-05-27 19:23:00,Lal Mirch Chicken,1,9.95
69968,2017-05-27 17:55:00,Chicken Balti,1,9.95
69969,2017-05-27 17:49:00,Butter Chicken,2,9.95
69970,2017-05-26 22:42:00,Lamb Biryani,1,9.95
69971,2017-05-26 20:54:00,Vegetable Biryani,1,9.95
69972,2017-05-26 20:09:00,Butter Chicken,1,9.95
69973,2017-05-26 19:04:00,Butter Chicken,1,9.95
69974,2017-05-25 21:04:00,Butter Chicken,1,9.95
69975,2017-05-25 19:16:00,Chicken Balti,1,9.95
69976,2017-05-25 17:46:00,Butter Chicken,1,9.95
69977,2017-05-24 22:30:00,Chicken Shashlick,1,9.95
69978,2017-05-24 20:18:00,Lamb Balti,1,9.95
69979,2017-05-24 20:18:00,Lamb Biryani,1,9.95
69980,2017-05-24 19:08:00,Lamb Biryani,1,9.95
69981,2017-05-24 19:08:00,Butter Chicken,1,9.95
69982,2017-05-23 19:37:00,Butter Chicken,1,9.95
69983,2017-05-23 19:37:00,Chicken Tikka Karahi,1,9.95
69984,2017-05-20 19:58:00,Korma,1,8.95
69985,2017-05-20 19:30:00,Lamb Biryani,1,9.95
69986,2017-05-20 19:13:00,Lamb Balti,1,9.95
69987,2017-05-20 18:56:00,Lamb Haryali,1,9.95
69988,2017-05-20 18:56:00,Lamb Shashlick,1,9.95
69989,2017-05-20 17:23:00,Dhansak,1,8.95
69990,2017-05-19 18:32:00,Chicken Biryani,1,9.95
69991,2017-05-19 18:25:00,Chicken Biryani,1,9.95
69992,2017-05-19 17:17:00,Lamb Biryani,1,9.95
69993,2017-05-18 18:44:00,Butter Chicken,1,9.95
69994,2017-05-18 16:29:00,Chicken Mysore,1,9.95
69995,2017-05-18 16:29:00,Chicken Haryali,1,9.95
69996,2017-05-17 20:52:00,Butter Chicken,1,9.95
69997,2017-05-17 20:15:00,Lamb Sylhet,1,9.95
69998,2017-05-17 14:36:00,Lamb Achar,1,9.95
69999,2017-05-17 12:21:00,Chicken Biryani,1,9.95
70000,2017-05-16 19:21:00,Lamb Biryani,1,9.95
70001,2017-05-15 21:46:00,Chicken Tikka Sizzler,1,9.95
70002,2017-05-15 21:18:00,Butter Chicken,1,9.95
70003,2017-05-15 18:30:00,Chicken Biryani,1,9.95
70004,2017-05-15 18:30:00,Chicken Biryani,1,9.95
70005,2017-05-15 18:23:00,Chicken Biryani,1,9.95
70006,2017-05-14 18:41:00,Lamb Balti,1,9.95
70007,2017-05-14 15:44:00,Lamb Biryani,1,9.95
70008,2017-05-13 21:46:00,Vegetable Balti,1,9.95
70009,2017-05-13 20:03:00,Lamb Hari Mirch,1,9.95
70010,2017-05-13 19:12:00,Lamb Sylhet,1,9.95
70011,2017-05-13 19:12:00,Butter Chicken,1,9.95
70012,2017-05-13 17:44:00,Lamb Tikka Karahi,1,9.95
70013,2017-05-13 17:27:00,Bhuna,1,8.95
70014,2017-05-13 17:27:00,Chicken Balti,1,9.95
70015,2017-05-13 17:27:00,Chicken Biryani,1,9.95
70016,2017-05-12 20:41:00,Chicken Shashlick,1,9.95
70017,2017-05-12 20:27:00,Lamb Shashlick,1,9.95
70018,2017-05-12 19:42:00,Chicken Biryani,1,9.95
70019,2017-05-12 18:11:00,Chicken Biryani,1,9.95
70020,2017-05-12 18:07:00,Butter Chicken,1,9.95
70021,2017-05-11 20:50:00,Lamb Biryani,3,9.95
70022,2017-05-10 20:24:00,Chicken Mysore,1,9.95
70023,2017-05-10 20:24:00,Chicken Hari Mirch,1,9.95
70024,2017-05-07 17:35:00,Chicken Balti,2,9.95
70025,2017-05-07 17:29:00,Lamb Balti,1,9.95
70026,2017-05-06 22:29:00,Chicken Shashlick,1,9.95
70027,2017-05-06 22:29:00,Chicken Hari Mirch,1,9.95
70028,2017-05-06 20:01:00,Lamb Rezala,1,9.95
70029,2017-05-06 19:50:00,Lamb Tikka Sizzler,1,9.95
70030,2017-05-06 18:21:00,Lal Mirch Chicken,1,9.95
70031,2017-05-05 19:44:00,Butter Chicken,1,9.95
70032,2017-05-05 19:44:00,Lamb Achar,1,9.95
70033,2017-05-05 19:43:00,Lal Mirch Chicken,1,9.95
70034,2017-05-05 19:25:00,Butter Chicken,1,9.95
70035,2017-05-05 19:22:00,Chicken Tikka Sizzler,2,9.95
70036,2017-05-05 19:09:00,Chicken Biryani,1,9.95
70037,2017-05-05 19:09:00,Lamb Balti,1,9.95
70038,2017-05-05 19:01:00,Lamb Shashlick,1,9.95
70039,2017-05-05 19:01:00,Lamb Haryali,1,9.95
70040,2017-05-05 17:40:00,Chicken Biryani,1,9.95
70041,2017-05-04 20:49:00,Lamb Biryani,3,9.95
70042,2017-05-04 20:42:00,Butter Chicken,1,9.95
70043,2017-05-03 20:45:00,Chicken Mysore,1,9.95
70044,2017-05-03 19:45:00,Lamb Biryani,1,9.95
70045,2017-05-02 19:35:00,Vegetable Biryani,1,9.95
70046,2017-05-02 18:16:00,Chicken Biryani,2,9.95
70047,2017-05-02 18:16:00,Butter Chicken,1,9.95
70048,2017-05-02 18:16:00,Lamb Biryani,1,9.95
70049,2017-04-30 19:54:00,Butter Chicken,1,9.95
70050,2017-04-30 19:43:00,Paneer Shaslick,1,9.95
70051,2017-04-29 21:30:00,Chicken Biryani,1,9.95
70052,2017-04-29 21:30:00,Lamb Balti,1,9.95
70053,2017-04-29 21:25:00,Vegetable Balti,1,9.95
70054,2017-04-29 20:15:00,Chicken Tikka Karahi,2,9.95
70055,2017-04-29 19:59:00,Chicken Balti,1,9.95
70056,2017-04-29 18:44:00,Chicken Tikka Karahi,1,9.95
70057,2017-04-29 18:28:00,Lamb Haryali,1,9.95
70058,2017-04-29 18:28:00,Lamb Sylhet,1,9.95
70059,2017-04-29 17:41:00,Chicken Balti,1,9.95
70060,2017-04-29 17:30:00,Butter Chicken,1,9.95
70061,2017-04-28 20:23:00,Lamb Haryali,1,9.95
70062,2017-04-28 19:53:00,Lamb Shashlick,1,9.95
70063,2017-04-28 19:53:00,Lamb Haryali,1,9.95
70064,2017-04-28 19:49:00,Lamb Shashlick,1,9.95
70065,2017-04-28 19:49:00,Lamb Haryali,1,9.95
70066,2017-04-28 19:42:00,Vegetable Biryani,2,9.95
70067,2017-04-28 19:42:00,Chicken Tikka Sizzler,1,9.95
70068,2017-04-28 19:40:00,Vegetable Biryani,2,9.95
70069,2017-04-28 18:03:00,Butter Chicken,2,9.95
70070,2017-04-28 17:11:00,Butter Chicken,1,9.95
70071,2017-04-26 19:19:00,Vegetable Biryani,1,9.95
70072,2017-04-26 16:57:00,Korma,1,8.95
70073,2017-04-25 18:24:00,Butter Chicken,1,9.95
70074,2017-04-25 18:24:00,Chicken Balti,1,9.95
70075,2017-04-24 22:08:00,Chicken Shashlick,1,9.95
70076,2017-04-24 22:08:00,Chicken Hari Mirch,1,9.95
70077,2017-04-23 19:30:00,Butter Chicken,1,9.95
70078,2017-04-23 19:32:00,Butter Chicken,1,9.95
70079,2017-04-23 19:32:00,Chicken Biryani,2,9.95
70080,2017-04-23 17:52:00,Chicken Tikka Karahi,1,9.95
70081,2017-04-23 13:16:00,Chicken Balti,1,9.95
70082,2017-04-22 22:22:00,Chicken Shashlick,1,9.95
70083,2017-04-22 22:22:00,Chicken Hari Mirch,1,9.95
70084,2017-04-22 19:45:00,Lamb Biryani,1,9.95
70085,2017-04-22 19:41:00,Lamb Biryani,1,9.95
70086,2017-04-22 18:08:00,Lamb Shashlick,1,9.95
70087,2017-04-22 18:08:00,Lamb Haryali,1,9.95
70088,2017-04-22 17:53:00,Chicken Biryani,1,9.95
70089,2017-04-22 17:30:00,Lamb Biryani,1,9.95
70090,2017-04-22 17:10:00,Butter Chicken,1,9.95
70091,2017-04-21 18:52:00,Chicken Biryani,1,9.95
70092,2017-04-21 18:52:00,Lamb Balti,1,9.95
70093,2017-04-21 18:08:00,Chicken Tikka Sizzler,2,9.95
70094,2017-04-21 18:08:00,Chicken Roshni,1,9.95
70095,2017-04-19 21:32:00,Prawn Karahi,1,9.95
70096,2017-04-19 18:59:00,Lamb Balti,2,9.95
70097,2017-04-18 19:28:00,Lamb Shashlick,1,9.95
70098,2017-04-18 19:02:00,Chicken Balti,1,9.95
70099,2017-04-17 22:09:00,Lamb Tikka Sizzler,1,9.95
70100,2017-04-17 22:09:00,Vegetable Biryani,1,9.95
70101,2017-04-17 22:09:00,Lamb Biryani,1,9.95
70102,2017-04-17 20:10:00,Paneer Shaslick,1,9.95
70103,2017-04-17 16:59:00,Chicken Biryani,1,9.95
70104,2017-04-17 16:59:00,Lamb Biryani,1,9.95
70105,2017-04-16 22:07:00,Chicken Shashlick,1,9.95
70106,2017-04-16 20:41:00,Lamb Roshni,1,9.95
70107,2017-04-16 20:41:00,Lamb Rezala,1,9.95
70108,2017-04-16 20:41:00,Chicken Roshni,1,9.95
70109,2017-04-16 20:15:00,Chicken Mysore,1,9.95
70110,2017-04-16 19:23:00,Lamb Balti,1,9.95
70111,2017-04-16 19:14:00,Chicken Biryani,1,9.95
70112,2017-04-16 18:41:00,Lamb Biryani,1,9.95
70113,2017-04-15 21:45:00,Dhansak,1,8.95
70114,2017-04-15 21:09:00,Chicken Achar,1,9.95
70115,2017-04-15 20:40:00,Chicken Tikka Sizzler,1,9.95
70116,2017-04-15 18:50:00,Chicken Shashlick,1,9.95
70117,2017-04-15 18:03:00,Chicken Shashlick,1,9.95
70118,2017-04-15 13:03:00,Chicken Balti,1,9.95
70119,2017-04-14 20:11:00,Paneer Tikka Sizzler,1,9.95
70120,2017-04-14 19:45:00,Chicken Tikka Sizzler,1,9.95
70121,2017-04-14 18:42:00,Lamb Balti,1,9.95
70122,2017-04-14 18:42:00,Chicken Balti,1,9.95
70123,2017-04-14 18:10:00,Lamb Balti,1,9.95
70124,2017-04-14 18:08:00,Lamb Shashlick,1,9.95
70125,2017-04-14 18:08:00,Lamb Haryali,1,9.95
70126,2017-04-13 22:36:00,Chicken Shashlick,1,9.95
70127,2017-04-13 22:36:00,Lal Mirch Chicken,1,9.95
70128,2017-04-13 17:34:00,Chicken Biryani,1,9.95
70129,2017-04-13 17:28:00,Lamb Mysore,1,9.95
70130,2017-04-13 17:28:00,Lamb Achar,1,9.95
70131,2017-04-12 18:12:00,Lamb Biryani,1,9.95
70132,2017-04-11 18:42:00,Lamb Biryani,1,9.95
70133,2017-04-11 18:42:00,Butter Chicken,1,9.95
70134,2017-04-11 18:42:00,Paneer Tikka Sizzler,1,9.95
70135,2017-04-10 19:05:00,Chicken Biryani,1,9.95
70136,2017-04-10 19:05:00,Lamb Balti,1,9.95
70137,2017-04-10 18:27:00,Lamb Shashlick,1,9.95
70138,2017-04-09 19:23:00,Paneer Tikka Sizzler,1,9.95
70139,2017-04-09 17:55:00,Chicken Tikka Karahi,1,9.95
70140,2017-04-09 17:46:00,Chicken Shashlick,1,9.95
70141,2017-04-09 17:46:00,Lamb Shashlick,1,9.95
70142,2017-04-09 12:45:00,Chicken Biryani,2,9.95
70143,2017-04-08 20:36:00,Paneer Shaslick,1,9.95
70144,2017-04-08 20:02:00,Lal Mirch Chicken,1,9.95
70145,2017-04-08 20:02:00,Chicken Achar,1,9.95
70146,2017-04-07 22:24:00,Chicken Shashlick,1,9.95
70147,2017-04-07 19:27:00,Vegetable Biryani,1,9.95
70148,2017-04-07 19:27:00,Chicken Haryali,1,9.95
70149,2017-04-07 19:01:00,Lamb Shashlick,1,9.95
70150,2017-04-07 19:01:00,Lamb Haryali,1,9.95
70151,2017-04-06 20:51:00,Chicken Balti,1,9.95
70152,2017-04-06 20:36:00,Chicken Balti,1,9.95
70153,2017-04-06 19:32:00,Chicken Sylhet,1,9.95
70154,2017-04-05 20:09:00,Chicken Biryani,1,9.95
70155,2017-04-05 20:00:00,Chicken Balti,1,9.95
70156,2017-04-05 20:00:00,Chicken Biryani,1,9.95
70157,2017-04-05 19:29:00,Chicken Biryani,1,9.95
70158,2017-04-05 17:24:00,Lamb Mysore,1,9.95
70159,2017-04-05 17:17:00,Lamb Mysore,1,9.95
70160,2017-04-04 21:27:00,Chicken Biryani,1,9.95
70161,2017-04-04 20:39:00,Chicken Biryani,1,9.95
70162,2017-04-03 18:52:00,Chicken Balti,1,9.95
70163,2017-04-02 20:07:00,Lamb Roshni,1,9.95
70164,2017-04-02 18:40:00,Dhansak,1,8.95
70165,2017-04-02 18:17:00,Butter Chicken,1,9.95
70166,2017-04-02 17:39:00,Chicken Biryani,1,9.95
70167,2017-04-02 11:46:00,Butter Chicken,1,9.95
70168,2017-04-02 11:46:00,Paneer Tikka Karahi,1,9.95
70169,2017-04-01 20:33:00,Chicken Balti,1,9.95
70170,2017-04-01 20:18:00,Butter Chicken,1,9.95
70171,2017-04-01 19:49:00,Lamb Balti,1,9.95
70172,2017-04-01 19:09:00,Chicken Tikka Karahi,1,9.95
70173,2017-04-01 19:05:00,Chicken Rezala,1,9.95
70174,2017-04-01 18:37:00,Lamb Shashlick,1,9.95
70175,2017-04-01 18:37:00,Lamb Haryali,1,9.95
70176,2017-04-01 16:44:00,Chicken Biryani,1,9.95
70177,2017-04-01 16:33:00,Butter Chicken,1,9.95
70178,2017-03-31 22:56:00,Chicken Shashlick,1,9.95
70179,2017-03-31 22:56:00,Chicken Hari Mirch,1,9.95
70180,2017-03-31 19:36:00,Chicken Tikka Sizzler,1,9.95
70181,2017-03-31 19:13:00,Butter Chicken,1,9.95
70182,2017-03-31 18:50:00,Chicken Biryani,1,9.95
70183,2017-03-31 18:50:00,Lamb Biryani,1,9.95
70184,2017-03-31 18:42:00,Chicken Shashlick,2,9.95
70185,2017-03-31 18:23:00,Lamb Biryani,1,9.95
70186,2017-03-31 18:07:00,Butter Chicken,1,9.95
70187,2017-03-31 17:33:00,Vegetable Biryani,1,9.95
70188,2017-03-31 17:33:00,Chicken Mysore,1,9.95
70189,2017-03-30 17:53:00,Lamb Haryali,1,9.95
70190,2017-03-30 17:17:00,Paneer Shaslick,2,9.95
70191,2017-03-30 17:17:00,Vegetable Biryani,1,9.95
70192,2017-03-29 19:27:00,Chicken Shashlick,1,9.95
70193,2017-03-29 18:57:00,Lamb Biryani,1,9.95
70194,2017-03-28 18:42:00,Lamb Balti,1,9.95
70195,2017-03-28 18:29:00,Lamb Shashlick,1,9.95
70196,2017-03-28 18:26:00,Lamb Shashlick,1,9.95
70197,2017-03-28 17:48:00,Lamb Mysore,1,9.95
70198,2017-03-26 22:05:00,Chicken Shashlick,1,9.95
70199,2017-03-26 18:17:00,Chicken Biryani,1,9.95
70200,2017-03-26 18:17:00,Chicken Mysore,1,9.95
70201,2017-03-26 17:40:00,Chicken Rezala,1,9.95
70202,2017-03-26 17:40:00,Lal Mirch Chicken,1,9.95
70203,2017-03-26 17:16:00,Butter Chicken,1,9.95
70204,2017-03-26 17:16:00,Chicken Tikka Sizzler,1,9.95
70205,2017-03-26 13:07:00,Lamb Shashlick,1,9.95
70206,2017-03-25 12:12:00,Lamb Tikka Karahi,1,9.95
70207,2017-03-24 22:44:00,Chicken Shashlick,1,9.95
70208,2017-03-24 22:44:00,Chicken Hari Mirch,1,9.95
70209,2017-03-24 19:50:00,Vegetable Balti,1,9.95
70210,2017-03-24 19:45:00,Chicken Balti,1,9.95
70211,2017-03-24 19:42:00,Chicken Biryani,1,9.95
70212,2017-03-24 19:37:00,Butter Chicken,2,9.95
70213,2017-03-24 19:13:00,Chicken Hari Mirch,1,9.95
70214,2017-03-24 18:53:00,Butter Chicken,2,9.95
70215,2017-03-23 11:54:00,Lamb Biryani,1,9.95
70216,2017-03-23 11:54:00,Lamb Balti,1,9.95
70217,2017-03-22 22:13:00,Chicken Shashlick,1,9.95
70218,2017-03-22 18:09:00,Lamb Biryani,1,9.95
70219,2017-03-22 12:11:00,Butter Chicken,1,9.95
70220,2017-03-21 19:35:00,Chicken Hari Mirch,1,9.95
70221,2017-03-20 20:09:00,Butter Chicken,1,9.95
70222,2017-03-20 18:04:00,Lamb Shashlick,1,9.95
70223,2017-03-19 23:00:00,Lamb Biryani,2,9.95
70224,2017-03-19 19:31:00,Lamb Biryani,2,9.95
70225,2017-03-19 19:15:00,Lamb Balti,1,9.95
70226,2017-03-19 13:20:00,Lamb Tikka Karahi,1,9.95
70227,2017-03-18 20:50:00,Butter Chicken,1,9.95
70228,2017-03-18 20:50:00,Paneer Tikka Karahi,1,9.95
70229,2017-03-18 20:50:00,Lal Mirch Chicken,2,9.95
70230,2017-03-18 20:12:00,Butter Chicken,1,9.95
70231,2017-03-18 19:48:00,Lamb Mysore,1,9.95
70232,2017-03-18 13:34:00,Lamb Biryani,2,9.95
70233,2017-03-18 12:51:00,Lamb Mysore,1,9.95
70234,2017-03-18 12:51:00,Chicken Mysore,1,9.95
70235,2017-03-17 22:07:00,Chicken Hari Mirch,1,9.95
70236,2017-03-17 22:07:00,Chicken Shashlick,1,9.95
70237,2017-03-17 19:47:00,Chicken Shashlick,1,9.95
70238,2017-03-17 19:46:00,Paneer Shaslick,1,9.95
70239,2017-03-17 19:39:00,Chicken Shashlick,1,9.95
70240,2017-03-17 19:35:00,Chicken Shashlick,1,9.95
70241,2017-03-17 19:10:00,Chicken Shashlick,1,9.95
70242,2017-03-17 19:04:00,Chicken Balti,1,9.95
70243,2017-03-17 19:02:00,Lamb Haryali,1,9.95
70244,2017-03-17 19:02:00,Lamb Shashlick,1,9.95
70245,2017-03-16 19:10:00,Chicken Haryali,1,9.95
70246,2017-03-16 12:19:00,Chicken Biryani,1,9.95
70247,2017-03-15 19:27:00,Chicken Tikka Sizzler,2,9.95
70248,2017-03-15 18:41:00,Lamb Balti,1,9.95
70249,2017-03-15 18:08:00,Prawn Karahi,1,9.95
70250,2017-03-14 22:22:00,Chicken Shashlick,1,9.95
70251,2017-03-13 20:06:00,Lamb Biryani,1,9.95
70252,2017-03-13 18:46:00,Chicken Balti,1,9.95
70253,2017-03-12 22:07:00,Chicken Biryani,1,9.95
70254,2017-03-12 19:42:00,Lamb Shashlick,1,9.95
70255,2017-03-12 18:49:00,Butter Chicken,1,9.95
70256,2017-03-12 18:42:00,Prawn Karahi,1,9.95
70257,2017-03-11 22:40:00,Chicken Shashlick,1,9.95
70258,2017-03-11 22:40:00,Lal Mirch Chicken,1,9.95
70259,2017-03-11 18:20:00,Butter Chicken,2,9.95
70260,2017-03-11 12:37:00,Chicken Biryani,1,9.95
70261,2017-03-11 12:37:00,Chicken Shashlick,1,9.95
70262,2017-03-10 18:29:00,Lamb Tikka Karahi,1,9.95
70263,2017-03-10 17:58:00,Chicken Biryani,1,9.95
70264,2017-03-10 17:58:00,Lamb Balti,1,9.95
70265,2017-03-10 17:33:00,Butter Chicken,1,9.95
70266,2017-03-09 19:48:00,Chicken Balti,1,9.95
70267,2017-03-09 11:54:00,Lamb Biryani,1,9.95
70268,2017-03-08 21:44:00,Chicken Biryani,1,9.95
70269,2017-03-08 20:31:00,Chicken Mysore,1,9.95
70270,2017-03-08 12:14:00,Chicken Rezala,2,9.95
70271,2017-03-07 17:38:00,Chicken Biryani,1,9.95
70272,2017-03-07 11:26:00,Chicken Biryani,1,9.95
70273,2017-03-06 17:22:00,Chicken Shashlick,1,9.95
70274,2017-03-06 17:22:00,Butter Chicken,1,9.95
70275,2017-03-05 19:04:00,Butter Chicken,1,9.95
70276,2017-03-05 18:42:00,Chicken Roshni,1,9.95
70277,2017-03-04 21:37:00,Chicken Achar,1,9.95
70278,2017-03-04 20:22:00,Chicken Mysore,1,9.95
70279,2017-03-04 20:22:00,Chicken Biryani,1,9.95
70280,2017-03-04 18:55:00,Chicken Balti,1,9.95
70281,2017-03-04 18:55:00,Butter Chicken,1,9.95
70282,2017-03-04 18:55:00,Paneer Shaslick,1,9.95
70283,2017-03-04 18:31:00,Butter Chicken,1,9.95
70284,2017-03-03 21:20:00,Vegetable Balti,1,9.95
70285,2017-03-02 21:18:00,Lal Mirch Chicken,1,9.95
70286,2017-03-01 19:21:00,Paneer Shaslick,1,9.95
70287,2017-03-01 17:14:00,Chicken Tikka Karahi,1,9.95
70288,2017-03-01 17:14:00,Dhansak,1,8.95
70289,2017-02-27 18:26:00,Chicken Tikka Karahi,1,9.95
70290,2017-02-25 22:32:00,Chicken Shashlick,1,9.95
70291,2017-02-25 22:32:00,Chicken Hari Mirch,1,9.95
70292,2017-02-25 22:32:00,Chicken Biryani,1,9.95
70293,2017-02-25 19:23:00,Butter Chicken,1,9.95
70294,2017-02-25 19:05:00,Chicken Haryali,1,9.95
70295,2017-02-25 17:41:00,Chicken Biryani,1,9.95
70296,2017-02-25 17:36:00,Chicken Biryani,1,9.95
70297,2017-02-24 21:39:00,Butter Chicken,1,9.95
70298,2017-02-24 21:33:00,Butter Chicken,1,9.95
70299,2017-02-24 19:17:00,Lamb Shashlick,1,9.95
70300,2017-02-24 19:17:00,Lamb Haryali,1,9.95
70301,2017-02-23 20:28:00,Paneer Tikka Karahi,1,9.95
70302,2017-02-23 20:14:00,Paneer Tikka Karahi,1,9.95
70303,2017-02-22 20:22:00,Lamb Roshni,1,9.95
70304,2017-02-22 19:05:00,Butter Chicken,1,9.95
70305,2017-02-22 18:45:00,Chicken Hari Mirch,1,9.95
70306,2017-02-19 22:49:00,Butter Chicken,1,9.95
70307,2017-02-18 18:07:00,Chicken Balti,1,9.95
70308,2017-02-18 17:42:00,Paneer Shaslick,1,9.95
70309,2017-02-18 14:35:00,Chicken Tikka Sizzler,1,9.95
70310,2017-02-18 14:35:00,Lamb Mysore,1,9.95
70311,2017-02-18 11:53:00,Chicken Rezala,1,9.95
70312,2017-02-18 11:53:00,Chicken Sylhet,1,9.95
70313,2017-02-17 19:27:00,Chicken Tikka Karahi,1,9.95
70314,2017-02-17 19:13:00,Lamb Shashlick,1,9.95
70315,2017-02-17 19:13:00,Lamb Haryali,1,9.95
70316,2017-02-17 18:21:00,Chicken Balti,1,9.95
70317,2017-02-17 18:01:00,Lal Mirch Chicken,3,9.95
70318,2017-02-16 19:04:00,Chicken Hari Mirch,1,9.95
70319,2017-02-16 18:20:00,Lamb Biryani,1,9.95
70320,2017-02-16 17:18:00,Chicken Shashlick,1,9.95
70321,2017-02-16 17:18:00,Chicken Achar,1,9.95
70322,2017-02-15 19:42:00,Vegetable Biryani,1,9.95
70323,2017-02-15 19:42:00,Chicken Biryani,1,9.95
70324,2017-02-14 20:58:00,Chicken Biryani,1,9.95
70325,2017-02-14 20:47:00,Butter Chicken,1,9.95
70326,2017-02-14 20:12:00,Butter Chicken,1,9.95
70327,2017-02-14 19:24:00,Lamb Biryani,1,9.95
70328,2017-02-14 18:37:00,Chicken Balti,1,9.95
70329,2017-02-14 17:28:00,Butter Chicken,1,9.95
70330,2017-02-13 20:09:00,Butter Chicken,1,9.95
70331,2017-02-13 17:51:00,Butter Chicken,1,9.95
70332,2017-02-12 18:35:00,Lamb Balti,1,9.95
70333,2017-02-11 19:53:00,Lal Mirch Chicken,2,9.95
70334,2017-02-11 18:15:00,Chicken Tikka Sizzler,1,9.95
70335,2017-02-11 17:48:00,Chicken Biryani,1,9.95
70336,2017-02-10 21:27:00,Chicken Balti,1,9.95
70337,2017-02-10 21:27:00,Chicken Biryani,1,9.95
70338,2017-02-10 19:50:00,Chicken Rezala,1,9.95
70339,2017-02-10 19:10:00,Lamb Shashlick,1,9.95
70340,2017-02-10 19:10:00,Lamb Haryali,1,9.95
70341,2017-02-10 18:22:00,Butter Chicken,1,9.95
70342,2017-02-10 18:22:00,Vegetable Biryani,1,9.95
70343,2017-02-10 18:22:00,Chicken Mysore,1,9.95
70344,2017-02-10 18:22:00,Chicken Rezala,1,9.95
70345,2017-02-09 21:49:00,Chicken Biryani,1,9.95
70346,2017-02-09 21:49:00,Lamb Biryani,1,9.95
70347,2017-02-09 21:46:00,Chicken Biryani,1,9.95
70348,2017-02-09 21:46:00,Lamb Biryani,1,9.95
70349,2017-02-09 20:47:00,Chicken Biryani,1,9.95
70350,2017-02-09 19:06:00,Butter Chicken,1,9.95
70351,2017-02-09 18:58:00,Vegetable Biryani,1,9.95
70352,2017-02-09 18:30:00,Lamb Biryani,1,9.95
70353,2017-02-09 17:12:00,Butter Chicken,1,9.95
70354,2017-02-07 20:00:00,Chicken Achar,1,9.95
70355,2017-02-07 19:15:00,Lamb Biryani,1,9.95
70356,2017-02-07 19:06:00,Chicken Biryani,1,9.95
70357,2017-02-06 20:39:00,Paneer Shaslick,1,9.95
70358,2017-02-05 17:02:00,Butter Chicken,1,9.95
70359,2017-02-04 22:53:00,Chicken Shashlick,1,9.95
70360,2017-02-04 22:53:00,Chicken Hari Mirch,1,9.95
70361,2017-02-04 21:34:00,Lamb Biryani,3,9.95
70362,2017-02-04 19:38:00,Chicken Tikka Sizzler,1,9.95
70363,2017-02-04 19:36:00,Chicken Tikka Sizzler,1,9.95
70364,2017-02-04 18:39:00,Chicken Biryani,1,9.95
70365,2017-02-04 18:29:00,Lal Mirch Lamb,1,9.95
70366,2017-02-04 18:29:00,Butter Chicken,1,9.95
70367,2017-02-04 18:07:00,Lamb Rezala,1,9.95
70368,2017-02-03 20:24:00,Lal Mirch Lamb,1,9.95
70369,2017-02-03 20:24:00,Chicken Tikka Sizzler,1,9.95
70370,2017-02-03 19:58:00,Paneer Tikka Karahi,1,9.95
70371,2017-02-03 19:30:00,Vegetable Biryani,1,9.95
70372,2017-02-03 18:38:00,Butter Chicken,1,9.95
70373,2017-02-03 18:38:00,Lamb Shashlick,1,9.95
70374,2017-02-03 17:10:00,Lamb Biryani,1,9.95
70375,2017-02-03 13:58:00,Lamb Shashlick,2,9.95
70376,2017-02-02 17:37:00,Butter Chicken,1,9.95
70377,2017-02-01 19:49:00,Lal Mirch Chicken,2,9.95
70378,2017-02-01 17:44:00,Lamb Biryani,1,9.95
70379,2017-01-31 17:38:00,Chicken Biryani,1,9.95
70380,2017-01-31 17:21:00,Chicken Biryani,1,9.95
70381,2017-01-31 11:56:00,Chicken Rezala,1,9.95
70382,2017-01-29 18:53:00,Chicken Biryani,2,9.95
70383,2017-01-28 22:29:00,Chicken Haryali,1,9.95
70384,2017-01-28 22:29:00,Chicken Shashlick,1,9.95
70385,2017-01-28 20:40:00,Chicken Tikka Karahi,1,9.95
70386,2017-01-28 20:40:00,Chicken Shashlick,1,9.95
70387,2017-01-28 18:41:00,Chicken Biryani,2,9.95
70388,2017-01-28 17:41:00,Lamb Shashlick,1,9.95
70389,2017-01-28 17:41:00,Butter Chicken,1,9.95
70390,2017-01-28 17:15:00,Chicken Shashlick,1,9.95
70391,2017-01-27 19:05:00,Lamb Biryani,1,9.95
70392,2017-01-27 18:52:00,Paneer Shaslick,1,9.95
70393,2017-01-27 18:38:00,Chicken Roshni,1,9.95
70394,2017-01-27 18:31:00,Chicken Tikka Sizzler,1,9.95
70395,2017-01-27 18:26:00,Chicken Mysore,1,9.95
70396,2017-01-27 18:02:00,Butter Chicken,1,9.95
